country,ISO3,GIRAI_region,GIRAI_subregion,UN_region,UN_sub_region,dimension,thematic_area,enforceability_benchmark,fr_coefficient,ga_coefficient,nsa_coefficient,ta_score,fr_weighted_score,ga_weighted_score,nsa_weighted_score,fr_adjust_score,ga_adjust_score,nsa_adjust_score,fr_norm_score,ga_norm_score,nsa_norm_score,fr_raw_score,ga_raw_score,nsa_raw_score,fr_doc1_existence_num,fr_doc1_existence_text,fr_doc1_title_english,fr_doc1_url,fr_doc1_type_num,fr_doc1_type_text,ga_existence_num,ga_existence_text,ga_title,ga_url,ga_type_num,ga_type_text,ga_draft_type_num,ga_draft_type_text,nsa_existence,nsa_au_existence_num,nsa_au_existence_text,nsa_au_name_english,nsa_au_url,nsa_au_type_num,nsa_au_type_text,nsa_au_action_title,nsa_au_action_url,nsa_au_action_type_num,nsa_au_action_type_text,nsa_cs_existence_num,nsa_cs_existence_text,nsa_cs_name_english,nsa_cs_url,nsa_cs_type_num,nsa_cs_type_text,nsa_cs_action_title,nsa_cs_action_url,nsa_cs_action_type_num,nsa_cs_action_type_text,nsa_ps_existence_num,nsa_ps_existence_text,nsa_ps_name_english,nsa_ps_url,nsa_ps_type_num,nsa_ps_type_text,nsa_ps_action_title,nsa_ps_action_url,nsa_ps_action_type_num,nsa_ps_action_type_text,year
Ireland,IRL,Europe,North Europe,Europe,Northern Europe,Responsible AI Governance,"Safety, Accuracy and Reliability",binding,0.9504717159,0.952240572,1,89.44249152,38.01886864,38.08962288,13.334,95.04717159,95.2240572,66.67,100,100,66.67,2,1,2,1,"Yes, there are.",A National Artificial Intelligence Strategy for Ireland,https://enterprise.gov.ie/en/publications/publication-files/national-ai-strategy.pdf,2,Binding frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",AI Standards & Assurance Roadmap,https://www.nsai.ie/images/uploads/general/NSAI_AI_report_digital.pdf,8,Research and reports,,,2,1,"Yes, there are.",ADAPT - Research Centre for AI-Driven Digital Content Technology,https://www.adaptcentre.ie/,4,Research Institute,Safe and Responsible Use of AI in European Healthcare,https://www.adaptcentre.ie/news-and-events/collaborative-research-addresses-safe-and-responsible-use-of-ai-in-european-healthcare/,4,Establishing partnerships and collaborations,1,"Yes, there are.",Irish Council for Civil Liberties,https://www.iccl.ie,4,Community-based organisation,ICCL Submission on G7 Generative AI Consultation,https://www.iccl.ie/digital-data/iccl-submission-on-g7-generative-ai-consultation/,5,Legal assistance and action,0,"No, there aren't.",,,,,,,,,2023
Ireland,IRL,Europe,North Europe,Europe,Northern Europe,Responsible AI Governance,Transparency and Explainability,binding,0.9504717159,0.952240572,1,96.10849152,38.01886864,38.08962288,20,95.04717159,95.2240572,100,100,100,100,2,1,3,1,"Yes, there are.",A National Artificial Intelligence Strategy for Ireland,https://enterprise.gov.ie/en/publications/publication-files/national-ai-strategy.pdf,2,Binding frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",AI Standards & Assurance Roadmap,https://www.nsai.ie/images/uploads/general/NSAI_AI_report_digital.pdf,8,Research and reports,,,3,1,"Yes, there are.",CeADAR: Ireland's Centre for AI and Applied Data Analytics,https://ceadar.ie/,4,Research Institute,XPlainIT – Explainable AI for Deep Models,https://ceadar.ie/blog/xplainit-explainable-ai-for-deep-models/,1,Research and analysis,1,"Yes, there are.",ADAPT research Centre,https://www.adaptcentre.ie,3,Independent research institute,The SFI ADAPT Research Centre’s #DiscussAI: Citizen’s Think-Ins,https://thinkins.adaptcentre.ie/engaging-citizens-in-ai-tech-development-is-the-way-to-go/,2,Advocacy and public awareness campaigns,1,"Yes, there are.",Ibec - the Irish Business and Employers Confederation,https://www.ibec.ie,99,Other,Implementing an Open European Digital Future: Ibec Response to the European Commission White Paper on Artificial Intelligence,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwj9qav97deCAxV0gP0HHasQBe0QFnoECBEQAQ&url=https%3A%2F%2Fwww.ibec.ie%2F-%2Fmedia%2Fdocuments%2Finfluencing-for-business%2Fdigital-policy%2Fibec-open-digital-future-ai-paper.pdf&usg=AOvVaw2bC82EjnjN9N3TLAXTKbfp&opi=89978449,3,"Developing ethical guidelines, standards, and best practices",2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Responsible AI Governance,Access to Remedy and Redress,legally-enforceable,0.7275943518,0.7594339752,0.9765625,48.63502407,29.10377407,0,19.53125,72.75943518,0,97.65625,100,0,100,3,0,3,1,"Yes, there are.",The General Data Protection Regulation,https://gdpr-info.eu/,1,Legally-enforceable frameworks,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,3,1,"Yes, there are.",The Polytechnic University of Milan,https://www.polimi.it/,1,Public University,A Principle-Based Approach to AI: the Case for European Union and Italy,https://link.springer.com/article/10.1007/s00146-022-01453-8,1,Research and analysis,1,"Yes, there are.",ASGI Association for Juridical Studies on Immigration,https://www.asgi.it,1,Professional association,EU Trilogues: the AI Act must protect people’s rights,https://www.asgi.it/wp-content/uploads/2023/07/Civil-society-AI-Act-trilogues-statement.pdf,2,Advocacy and public awareness campaigns,1,"Yes, there are.",DLP Piper,https://www.dlapiper.com/it-it,2,Company,Liability for Damages Caused by AI,https://www.dlapiper.com/en/insights/publications/law-in-tech/liability-for-damages-caused-by-ai,1,Research and analysis,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Human Rights and AI,Bias and Unfair Discrimination,legally-enforceable,0.7275943518,0.7594339752,0.9765625,69.31112506,19.40251605,30.37735901,19.53125,48.50629012,75.94339752,97.65625,66.66666667,100,100,2,1,3,1,"Yes, there are.",National Strategy for Artificial Intelligence,https://www.mimit.gov.it/images/stories/documenti/Strategia_Nazionale_AI_2020.pdf,2,Binding frameworks,1,"Yes, there is evidence of government actions to address the thematic area.","Italy, Germany and France agree on Strengthening their Cooperation on Artificial Intelligence",https://www.mimit.gov.it/en/media-tools/news/italy-germany-and-france-agree-on-strengthening-their-cooperation-on-artificial-intelligence,10,Establishing partnerships and collaborations,,,3,1,"Yes, there are.",Bocconi University,https://www.unibocconi.eu/,2,Private University,Fairness in Ai,https://www.unibocconi.it/wps/wcm/connect/ev/eventi/eventi+bocconi/fairness+in+ai,8,Conferences and workshops,1,"Yes, there are.",Network for Equalitly,https://www.reteperlaparita.it,1,Professional association,Italian Equality Network,https://www.italianequalitynetwork.it/category/discriminazione-e-algoritmi/,1,Research and analysis,1,"Yes, there are.",The Adecco Group,https://adeccogroup.it,2,Company,The Adecco Group Tools,https://www.ismu.org/wp-content/uploads/2021/11/GRASE_Report_AI-Recruitment-bias.pdf,3,"Developing ethical guidelines, standards, and best practices",2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Human Rights and AI,Children's Rights,legally-enforceable,0.7275943518,0.7594339752,0.9765625,72.50261745,29.10377407,30.37735901,13.02148438,72.75943518,75.94339752,65.10742188,100,100,66.67,3,1,2,1,"Yes, there are.",EU's Regulation 2021/1232 on a Temporary Derogation from Certain Provisions of Directive 2002/58/EC as Regards the Use of Technologies by Providers of Number-Independent Interpersonal Communications Services for the Processing of Personal and Other Data for the Purpose of Combating Online Child Sexual Abuse,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32021R1232&qid=1701101947611,1,Legally-enforceable frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",Artificial intelligence: Stop to ChatGPT by the Italian SA,https://www.garanteprivacy.it/home/docweb/-/docweb-display/docweb/9870847,19,State-based non-judicial mechanisms,,,2,1,"Yes, there are.",Sister Orsola Benincasa University,https://www.unisob.na.it/,2,Private University,Protecting Minors as Technologically Vulnerable Persons Through Data Protection: an Analysis on the Effectiveness of Law,https://doaj.org/article/f64cec53a5184a7e925697050caadfa4,1,Research and analysis,1,"Yes, there are.",Save the Children,https://www.savethechildren.it,99,Other,DIG4Future,https://www.savethechildren.it/blog-notizie/intelligenza-artificiale-scuola-una-didattica-innovativa,7,Training and courses,0,"No, there aren't.",,,,,,,,,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Responsible AI Capacities,Competitions Authorities,legally-enforceable,0.7275943518,0.7594339752,0.9765625,6.509765625,0,0,6.509765625,0,0,32.54882813,0,0,33.33,0,0,1,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,1,1,"Yes, there are.",European University of Rome,https://www.universitaeuropeadiroma.it/,2,Private University,"Innovation, Regulation and Competition Policy Centre (ICPC)",https://www.universitaeuropeadiroma.it/ricerca/centri-e-laboratori-di-ricerca/innovation-regulation-and-competition-policy-centre-icpc/,1,Research and analysis,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Human Rights and AI,Cultural and Linguistic Diversity,binding,0.7275943518,0.7594339752,0.9765625,79.01238308,29.10377407,30.37735901,19.53125,72.75943518,75.94339752,97.65625,100,100,100,2,1,3,1,"Yes, there are.",National Strategy for Artificial Intelligence,https://www.mimit.gov.it/images/stories/documenti/Strategia_Nazionale_AI_2020.pdf,2,Binding frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",Initiation of an Investigative Inquiry into the Impact of Artificial Intelligence by the Senate's Culture Commission,https://www.senato.it/service/PDF/PDFServer/DF/437270.pdf,15,Hearings,,,3,1,"Yes, there are.",University of Trieste,https://www.units.it/,1,Public University,Trieste Next,https://www.triestenext.it/home_english/,8,Conferences and workshops,1,"Yes, there are.",ASGI Association for Juridical Studies on Immigration,https://www.asgi.it,1,Professional association,"150 Associations and Civil Society Organisations, Including Asgi, Are Calling for the EU AI Act to Put People and Fundamental Rights First",https://www.asgi.it/notizie/ai-eu-intelligenza-artificiale-discriminazione-asilo/,2,Advocacy and public awareness campaigns,1,"Yes, there are.","Imminent, Translated",https://imminent.translated.com,99,Other,World Wide Wisdom,https://sineglossa.it/news/con-imminent-al-senato-per-parlare-di-ia-e-cultura/,8,Conferences and workshops,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Human Rights and AI,Data Protection and Privacy,legally-enforceable,0.7275943518,0.7594339752,0.9765625,79.01238308,29.10377407,30.37735901,19.53125,72.75943518,75.94339752,97.65625,100,100,100,3,1,3,1,"Yes, there are.","Legislative Decree 10 August 2018, N. 101",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:2018;101~art20-com4,1,Legally-enforceable frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",ChatGPT: OpenAI reinstates Service in Italy with Enhanced Transparency and Rights for European Users and Non-users,https://www.garanteprivacy.it/home/docweb/-/docweb-display/docweb/9881490,19,State-based non-judicial mechanisms,,,3,1,"Yes, there are.",European University Institute,https://www.eui.eu/,4,Research Institute,"REDemocracIA: AI, Data Protection and Regional Integration",https://www.eui.eu/events?id=562851,8,Conferences and workshops,1,"Yes, there are.",Privacy Network,https://privacy-network.it,6,Social movement,Privacy Kit,https://privacy-network.it/privacykit/,2,Advocacy and public awareness campaigns,1,"Yes, there are.",DLA Piper,https://www.dlapiper.com/it-it,2,Company,Artificial Intelligence and Law Guide,https://www.dlapiper.com/en-it/insights/publications/law-in-tech/intelligenza-artificiale-e-diritto,3,"Developing ethical guidelines, standards, and best practices",2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Human Rights and AI,Gender Equality,legally-enforceable,0.7275943518,0.7594339752,0.9765625,32.42400042,19.40251605,0,13.02148438,48.50629012,0,65.10742188,66.66666667,0,66.67,2,0,2,1,"Yes, there are.",National Strategy for Artificial Intelligence,https://www.mimit.gov.it/images/stories/documenti/Strategia_Nazionale_AI_2020.pdf,2,Binding frameworks,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,2,1,"Yes, there are.",Sapienza University of Rome,https://www.uniroma1.it/,1,Public University,"Ai X Women: Artificial Intelligence, Women and Inclusion",https://www.mat.uniroma1.it/AIxWomen-2023,8,Conferences and workshops,1,"Yes, there are.",SheTech,https://shetechitaly.org,4,Community-based organisation,Social Women Talk,https://www.socialwomentalk.it/,8,Conferences and workshops,0,"No, there aren't.",,,,,,,,,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Responsible AI Governance,Human Oversight and Determination,binding,0.7275943518,0.7594339752,0.9765625,79.01238308,29.10377407,30.37735901,19.53125,72.75943518,75.94339752,97.65625,100,100,100,3,1,3,1,"Yes, there are.",The General Data Protection Regulation,https://gdpr-info.eu/,1,Legally-enforceable frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",Artificial Intelligence Strategic Program 2022-2024,https://assets.innovazione.gov.it/1637777513-strategic-program-aiweb.pdf,3,Plans and programmes,,,3,1,"Yes, there are.",University of Pisa,https://www.unipi.it/,1,Public University,Human in the Loop: Oversight of AI Systems,https://phd-ai-society.di.unipi.it/en/training/,7,Training and courses,1,"Yes, there are.",Privacy Network,https://privacy-network.it,6,Social movement,"Open Letter: AI Needs Rules, Not Pauses",https://privacy-network.it/iniziative/open-letter-ai-needs-rules-not-pauses/,2,Advocacy and public awareness campaigns,1,"Yes, there are.","Hewlett Packard Enterprise (HPE), Italy",https://www.hpe.com/it/it/home.html,2,Company,Hpe AI Ethics and Principles,https://www.hpe.com/it/it/solutions/artificial-intelligence/ethics.html,3,"Developing ethical guidelines, standards, and best practices",2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Responsible AI Governance,Impact Assessments,binding,0.7275943518,0.7594339752,0.9765625,79.01238308,29.10377407,30.37735901,19.53125,72.75943518,75.94339752,97.65625,100,100,100,3,1,3,1,"Yes, there are.",The General Data Protection Regulation,https://gdpr-info.eu/,1,Legally-enforceable frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",Impact Assessment on Data Protection,https://www.garanteprivacy.it/web/guest/home/docweb/-/docweb-display/docweb/9808839,2,Operational and annual performance plans,,,3,1,"Yes, there are.",Ca' Foscari University of Venice,https://www.unive.it/,1,Public University,Privacy Symposium,https://privacysymposium.org/programme-of-the-privacy-symposium-conference-2022/,8,Conferences and workshops,1,"Yes, there are.",Artisan Spirit,https://spiritoartigiano.it,1,Professional association,Artificial Intelligence: an Assessment of the Impact on Work and Business,https://spiritoartigiano.it/intelligenza-artificiale-una-valutazione-dellimpatto-sul-lavoro-e-le-imprese/,1,Research and analysis,1,"Yes, there are.",Privacy.It,https://www.privacy.it,2,Company,Whistleblowing and DPIA: the Nature of the Obligation to Carry Out an Impact Assessment,https://www.privacy.it/2023/04/05/whistleblowing-dpia-impatto-massimini/,2,Advocacy and public awareness campaigns,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Responsible AI Capacities,International Cooperation,binding,0.7275943518,0.7594339752,0.9765625,79.01238308,29.10377407,30.37735901,19.53125,72.75943518,75.94339752,97.65625,100,100,100,2,1,3,1,"Yes, there are.",National Strategy for Artificial Intelligence,https://www.mimit.gov.it/images/stories/documenti/Strategia_Nazionale_AI_2020.pdf,2,Binding frameworks,1,"Yes, there is evidence of government actions to address the thematic area.","Italy, Germany and France agree on Strengthening their Cooperation on Artificial Intelligence",https://www.mimit.gov.it/en/media-tools/news/italy-germany-and-france-agree-on-strengthening-their-cooperation-on-artificial-intelligence,10,Establishing partnerships and collaborations,,,3,1,"Yes, there are.","United Nations University, a research and training institute in Bologna",https://unu.edu/,4,Research Institute,New UNU Institute in Italy Will Drive Global Collaboration in Big Data and Artificial Intelligence,https://unu.edu/press-release/new-unu-institute-italy-will-drive-global-collaboration-big-data-and-artificial,4,Establishing partnerships and collaborations,1,"Yes, there are.",Italian Association for Artificial Intelligence (AIxIA),https://aixia.it,1,Professional association,21st International Conference of the Italian Association for Artificial Intelligence (AIxIA 2022),https://aixia2022.uniud.it/,8,Conferences and workshops,1,"Yes, there are.",MDOTM,https://www.mdotm.ai,2,Company,MDOTM Ltd Joined Financial Times' Future of Asset Management Event,https://www.mdotm.ai/news/mdotm-at-the-financial-times-future-of-asset-management-event,8,Conferences and workshops,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Human Rights and AI,Labour Protection and Right to Work,legally-enforceable,0.7275943518,0.7594339752,0.9765625,69.31112506,19.40251605,30.37735901,19.53125,48.50629012,75.94339752,97.65625,66.66666667,100,100,2,1,3,1,"Yes, there are.",National Strategy for Artificial Intelligence,https://www.mimit.gov.it/images/stories/documenti/Strategia_Nazionale_AI_2020.pdf,2,Binding frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",Two New Tenders For a Total of 30 Million are Launched,https://www.fondorepubblicadigitale.it/fondo-per-la-repubblica-digitale-30-milioni-per-i-due-nuovi-bandi/,6,Budget allocation,,,3,1,"Yes, there are.",University of Trento,https://www.unitn.it/,1,Public University,The Repercussions of Technological Progress and Artificial Intelligence on Work Relationships in Italy,https://www.dpceonline.it/index.php/dpceonline/article/view/1581/1563,1,Research and analysis,1,"Yes, there are.",Environment and Work Association,https://amblav.it,1,Professional association,Smart Working; Manual for Informing Workers,https://amblav.it/prodotto/smart-working-manuale-per-linformazione-ai-lavoratori/,3,"Developing ethical guidelines, standards, and best practices",1,"Yes, there are.",Dentons,https://www.dentons.com,2,Company,Automation in the Workplace and the Italian Transparency Decree: the Privacy Perspective,https://www.dentons.com/en/insights/alerts/2023/march/14/automation-in-the-workplace-and-the-italian-transparency-decree,1,Research and analysis,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Responsible AI Governance,National AI Policy,binding,0.7275943518,0.7594339752,0.9765625,79.01238308,29.10377407,30.37735901,19.53125,72.75943518,75.94339752,97.65625,100,100,100,2,1,3,1,"Yes, it does.",National Strategy for Artificial Intelligence,https://www.mimit.gov.it/images/stories/documenti/Strategia_Nazionale_AI_2020.pdf,2,Binding frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",Artificial Intelligence Strategic Program 2022-2024,https://assets.innovazione.gov.it/1637777513-strategic-program-aiweb.pdf,3,Plans and programmes,,,3,1,"Yes, there are.",CINECA,https://www.cineca.it/,99,Other,"Cineca Talks About Artificial Intelligence Live, on RAI3",https://www.cineca.it/news/cineca-parla-di-intelligenza-artificiale-presa-diretta-su-rai3,2,Advocacy and public awareness campaigns,1,"Yes, there are.",Privacy Network,https://privacy-network.it,6,Social movement,"AI Act Final Vote, an Open Letter",https://privacy-network.it/iniziative/votazione-finale-ai-act-una-lettera-aperta/,2,Advocacy and public awareness campaigns,1,"Yes, there are.",E4 Computer Engineering,https://www.e4company.com,2,Company,Collaboration between E4 Computer Engineering and CINECA,https://www.e4company.com/en/2023/07/cineca-ice4hpc-hpc-research/,4,Establishing partnerships and collaborations,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Responsible AI Governance,Proportionality and Do No Harm,legally-enforceable,0.7275943518,0.7594339752,0.9765625,79.01238308,29.10377407,30.37735901,19.53125,72.75943518,75.94339752,97.65625,100,100,100,3,1,3,1,"Yes, there are.",The General Data Protection Regulation,https://gdpr-info.eu/,1,Legally-enforceable frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",Artificial Intelligence Strategic Program 2022-2024,https://assets.innovazione.gov.it/1637777513-strategic-program-aiweb.pdf,3,Plans and programmes,,,3,1,"Yes, there are.",University of Milano-Bicocca,https://en.unimib.it/,1,Public University,Preface to the First Workshop on Artificial Intelligence for Human Machine Interaction (AIxHMI),https://ceur-ws.org/Vol-3368/preface.pdf,8,Conferences and workshops,1,"Yes, there are.",The World Wide Web Consortium (W3C),https://www.w3c.it,99,Other,Ethical Principles for Web Machine Learning,https://www.w3.org/TR/2022/DNOTE-webmachinelearning-ethics-20220628/,3,"Developing ethical guidelines, standards, and best practices",1,"Yes, there are.",Enel Group,https://www.enel.com,2,Company,The Protection of Human Rights Using Artificial Intelligence to Fight Against Inequalities,https://www.enel.com/content/dam/enel-com/documenti/e-legal-game/17-protection-human-rights-using-ai-e-legal-int.pdf,1,Research and analysis,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Human Rights and AI,Public Participation and Awareness,legally-enforceable,0.7275943518,0.7594339752,0.9765625,62.80135943,19.40251605,30.37735901,13.02148438,48.50629012,75.94339752,65.10742188,66.66666667,100,66.67,2,1,2,1,"Yes, there are.",National Strategy for Artificial Intelligence,https://www.mimit.gov.it/images/stories/documenti/Strategia_Nazionale_AI_2020.pdf,2,Binding frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",Artificial Intelligence Strategic Program 2022-2024,https://assets.innovazione.gov.it/1637777513-strategic-program-aiweb.pdf,3,Plans and programmes,,,2,0,"No, there aren't.",,,,,,,,,1,"Yes, there are.",The Luca Coscioni Association,https://www.associazionelucacoscioni.it,99,Other,CITBot,https://citbot.it/,3,"Developing ethical guidelines, standards, and best practices",1,"Yes, there are.",E4 Computer Engineering,https://www.e4company.com,2,Company,E4 Academy,https://www.e4company.com/en/2023/06/artificial-intelligence-italian-companies-potentialities/,7,Training and courses,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Responsible AI Governance,Public Procurement,legally-enforceable,0.7275943518,0.7594339752,0.9765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Responsible AI Capacities,Public Sector Skills Development,binding,0.7275943518,0.7594339752,0.9765625,29.10377407,29.10377407,0,0,72.75943518,0,0,100,0,0,2,0,0,1,"Yes, there are.",National Strategy for Artificial Intelligence,https://www.mimit.gov.it/images/stories/documenti/Strategia_Nazionale_AI_2020.pdf,2,Binding frameworks,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Responsible AI Governance,Responsibility and Accountability,binding,0.7275943518,0.7594339752,0.9765625,79.01238308,29.10377407,30.37735901,19.53125,72.75943518,75.94339752,97.65625,100,100,100,3,1,3,1,"Yes, there are.",The General Data Protection Regulation,https://gdpr-info.eu/,1,Legally-enforceable frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",Artificial Intelligence Strategic Program 2022-2024,https://assets.innovazione.gov.it/1637777513-strategic-program-aiweb.pdf,3,Plans and programmes,,,3,1,"Yes, there are.",National Laboratory of Artificial Intelligence and Intelligent Systems,https://www.consorzio-cini.it/index.php/it/laboratori-nazionali/artificial-intelligence-and-intelligent-systems/,4,Research Institute,Ital-IA: CINI National Conference on Artificial Intelligence,https://www.ital-ia2023.it/,8,Conferences and workshops,1,"Yes, there are.",Privacy Network,https://privacy-network.it,6,Social movement,"Open Letter: AI Needs Rules, Not Pauses",https://privacy-network.it/iniziative/open-letter-ai-needs-rules-not-pauses/,2,Advocacy and public awareness campaigns,1,"Yes, there are.",Accenture Italy,https://www.accenture.com/it-it,2,Company,Accenture’s 2022 Technology Vision research,https://www.accenture.com/it-it/services/applied-intelligence/ai-ethics-governance,1,Research and analysis,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Responsible AI Governance,"Safety, Accuracy and Reliability",binding,0.7275943518,0.7594339752,0.9765625,79.01238308,29.10377407,30.37735901,19.53125,72.75943518,75.94339752,97.65625,100,100,100,2,1,3,1,"Yes, there are.",National Strategy for Artificial Intelligence,https://www.mimit.gov.it/images/stories/documenti/Strategia_Nazionale_AI_2020.pdf,2,Binding frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",Artificial Intelligence Strategic Program 2022-2024,https://assets.innovazione.gov.it/1637777513-strategic-program-aiweb.pdf,3,Plans and programmes,,,3,1,"Yes, there are.",The Polytechnic University of Milan,https://www.polimi.it/,1,Public University,A Principle-Based Approach to AI: the Case for European Union and Italy,https://link.springer.com/article/10.1007/s00146-022-01453-8,1,Research and analysis,1,"Yes, there are.",Privacy Network,https://privacy-network.it,6,Social movement,"Open Letter: AI Needs Rules, Not Pauses",https://privacy-network.it/iniziative/open-letter-ai-needs-rules-not-pauses/,2,Advocacy and public awareness campaigns,1,"Yes, there are.",Protiviti,https://www.protiviti.com,2,Company,Artificial Intelligence: Can Humans Drive Ethical AI?,https://www.protiviti.com/it-it/whitepaper/artificial-intelligence-can-humans-drive-ethical-ai,1,Research and analysis,2023
Italy,ITA,Europe,Western Europe,Europe,Southern Europe,Responsible AI Governance,Transparency and Explainability,binding,0.7275943518,0.7594339752,0.9765625,72.50261745,29.10377407,30.37735901,13.02148438,72.75943518,75.94339752,65.10742188,100,100,66.67,2,1,2,1,"Yes, there are.",National Strategy for Artificial Intelligence,https://www.mimit.gov.it/images/stories/documenti/Strategia_Nazionale_AI_2020.pdf,2,Binding frameworks,1,"Yes, there is evidence of government actions to address the thematic area.",ChatGPT: OpenAI reinstates Service in Italy with Enhanced Transparency and Rights for European Users and Non-users,https://www.garanteprivacy.it/home/docweb/-/docweb-display/docweb/9881490,19,State-based non-judicial mechanisms,,,2,1,"Yes, there are.",University of Bari Aldo Moro,https://www.uniba.it/,1,Public University,3rd Italian Workshop on Explainable Artificial Intelligence 2022,https://ceur-ws.org/Vol-3277/,8,Conferences and workshops,0,"No, there aren't.",,,,,,,,,1,"Yes, there are.",XCALLY,https://www.xcally.com,2,Company,Everything You Need to Know About Explainable AI: the New Frontier of Artificial Intelligence,https://www.xcally.com/news/explainable-ai-the-new-frontier-of-artificial-intelligence/,1,Research and analysis,2023
Jamaica,JAM,Caribbean,,Americas,Latin America and the Caribbean,Responsible AI Governance,Access to Remedy and Redress,legally-enforceable,0.6656839609,0.7222877264,0.9453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Jamaica,JAM,Caribbean,,Americas,Latin America and the Caribbean,Human Rights and AI,Bias and Unfair Discrimination,legally-enforceable,0.6656839609,0.7222877264,0.9453125,32.30381128,0,26.00235815,6.301453125,0,65.00589538,31.50726562,0,90,33.33,0,0.9,1,0,"No, there aren't.",,,,,1,"Yes, there is evidence of government actions to address the thematic area.",Companies Encouraged to Develop A Culture of Data Ethics,https://jis.gov.jm/companies-encouraged-to-develop-a-culture-of-data-ethics/,17,Public awareness events and campaigns,,,1,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,1,"Yes, there are.",A-QuEST-FAIR,https://www.cooolth.com,2,Company,Embracing AI as Catalyst for Progress in the Region,https://jamaica-gleaner.com/article/commentary/20230702/dennis-minott-embracing-ai-catalyst-progress-region,2,Advocacy and public awareness campaigns,2023
Jamaica,JAM,Caribbean,,Americas,Latin America and the Caribbean,Human Rights and AI,Children's Rights,legally-enforceable,0.6656839609,0.7222877264,0.9453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
Jamaica,JAM,Caribbean,,Americas,Latin America and the Caribbean,Responsible AI Capacities,Competitions Authorities,legally-enforceable,0.6656839609,0.7222877264,0.9453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No, there aren't.",,,,,0,"No, there is no evidence of government actions to address the thematic area.",,,,,,,0,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,0,"No, there aren't.",,,,,,,,,2023
